"review_id","repository_id","repository_owner","repository_name","language","repository_creation_date","repository_update_date","pull_request_id","pull_request_title","pull_request_body","pull_request_state","pull_request_locked","pull_request_creation_date","pull_request_update_date","pull_request_close_date","pull_request_merged","pull_request_mergeable","pull_request_comments","pull_request_reviews","pull_request_review_comments","pull_request_commits","pull_request_additions","pull_request_deletions","pull_request_changed_files","review_state","review_body","reviewer_login"
4392036,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89510380,"[Bahasa Indonesia] - ID Translation of /web/billions/","Hi @petele, \nCC: @tyohan, @mychaelgo,\n\nI have finished my next Indonesian Translation of Web - Building for Billions /web/billions/ section. \n\nI have tested it running on my local development version. Here's the screenshot:\n![web-billions](https://cloud.githubusercontent.com/assets/15354/19414058/d3c26b08-936b-11e6-99d4-b4820c66fd73.png)\n\nPlease review it.\n","closed",false,"2016-10-15T23:44:29.000Z","2017-02-07T19:25:34.000Z","2017-02-07T19:25:34.000Z",true,,4,3,12,5,430,0,3,"CHANGES_REQUESTED","","petele"
4392123,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89498064,"[Bahasa Indonesia] - ID Translation of fundamentals/getting-started/","Hi @petele, \nCC: @tyohan, @mychaelgo, \n\nI have finished my next Indonesian Translation of Web Fundamentals for fundamentals/getting-started/ section. They consists of 16 files, where 14/16 files are include files. \n\nI have tested it running on my local development version. Here's the screenshot:\n![getting-started](https://cloud.githubusercontent.com/assets/15354/19411521/91e6f0ac-932d-11e6-9595-8a2dd6cfdece.png)\n\nPlease review it. \n","closed",false,"2016-10-15T16:21:22.000Z","2016-10-25T20:27:17.000Z","2016-10-25T20:27:16.000Z",true,,1,2,13,2,300,0,3,"CHANGES_REQUESTED","It looks like this contains the same changes that are in #3695 and #3696 \n","petele"
4392260,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89531109,"[Bahasa Indonesia] - ID Translation of /fundamentals/..../your-first-pwapp/","Hi @petele, \nCC: @tyohan, @mychaelgo,\n\nI have finished my next Indonesian Translation of Web - Building for Billions /web/billions/ section.\n\nI have tested it running on my local development version. Here's the screenshot:\n![your-first-pwapp](https://cloud.githubusercontent.com/assets/15354/19419091/72a99ece-93fa-11e6-9be5-5df48af473c5.png)\n\nPlease review it.\n","closed",false,"2016-10-16T16:44:36.000Z","2016-10-25T20:34:42.000Z","2016-10-25T20:34:42.000Z",true,,0,4,4,3,1280,0,1,"CHANGES_REQUESTED","","petele"
4392424,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89531109,"[Bahasa Indonesia] - ID Translation of /fundamentals/..../your-first-pwapp/","Hi @petele, \nCC: @tyohan, @mychaelgo,\n\nI have finished my next Indonesian Translation of Web - Building for Billions /web/billions/ section.\n\nI have tested it running on my local development version. Here's the screenshot:\n![your-first-pwapp](https://cloud.githubusercontent.com/assets/15354/19419091/72a99ece-93fa-11e6-9be5-5df48af473c5.png)\n\nPlease review it.\n","closed",false,"2016-10-16T16:44:36.000Z","2016-10-25T20:34:42.000Z","2016-10-25T20:34:42.000Z",true,,0,4,4,3,1280,0,1,"COMMENTED","","abdshomad"
4392645,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392656,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392772,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392825,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392864,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392888,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392934,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4392986,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393027,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393071,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393107,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393134,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393161,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393189,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393236,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393254,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393280,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393297,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4393330,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"CHANGES_REQUESTED","Please re-update the translations based on the comments. \n","abdshomad"
4393398,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89531109,"[Bahasa Indonesia] - ID Translation of /fundamentals/..../your-first-pwapp/","Hi @petele, \nCC: @tyohan, @mychaelgo,\n\nI have finished my next Indonesian Translation of Web - Building for Billions /web/billions/ section.\n\nI have tested it running on my local development version. Here's the screenshot:\n![your-first-pwapp](https://cloud.githubusercontent.com/assets/15354/19419091/72a99ece-93fa-11e6-9be5-5df48af473c5.png)\n\nPlease review it.\n","closed",false,"2016-10-16T16:44:36.000Z","2016-10-25T20:34:42.000Z","2016-10-25T20:34:42.000Z",true,,0,4,4,3,1280,0,1,"COMMENTED","","abdshomad"
4488437,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4488447,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4488501,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4489273,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4489291,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4489593,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4489703,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4490059,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4490664,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4492467,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4522847,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4523877,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4524168,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4524321,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4592880,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4593020,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4593084,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4593139,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4593180,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","abdshomad"
4593272,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"CHANGES_REQUESTED","Please update as discussed and commit it to github. \n","abdshomad"
4624532,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4624820,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89519785,"[Bahasa Indonesia] ID transalation fundamentals/performance/poor-connectivity","Hi @petele, \nCC: @abdshomad\nI have finished my Indonesian Translation of Web - Understanding Low Bandwidth and High Latency /web/fundamentals/performance/poor-connectivity/ section.\n\nplease review it \n","closed",false,"2016-10-16T08:40:20.000Z","2016-10-25T20:33:22.000Z","2016-10-25T20:33:22.000Z",true,,4,45,40,4,122,0,3,"COMMENTED","","mychaelgo"
4630905,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",88295926,"Article: async functions","I haven't proof-read this myself, and I don't really have an ending yet, but here it is.\n","closed",false,"2016-10-06T16:24:12.000Z","2016-10-19T16:05:00.000Z","2016-10-19T15:29:39.000Z",false,false,5,35,54,8,347,0,2,"COMMENTED","Great article, seems to get at all the right points. I think the beginning could be changed a little bit to lead with examples, rather than an explanation of obscure error handling.\n","littledan"
4698928,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89301428,"add lighthouse (and devtools note) to crp docs","@igrigorik LGTY?\n","closed",false,"2016-10-13T23:32:13.000Z","2017-01-12T22:13:02.000Z","2016-10-19T20:27:33.000Z",true,,3,6,14,1,54,9,4,"COMMENTED","","igrigorik"
4699552,19249835,"google","WebFundamentals","HTML","2014-04-28T18:45:45.000Z","2017-06-22T22:12:21.000Z",89301428,"add lighthouse (and devtools note) to crp docs","@igrigorik LGTY?\n","closed",false,"2016-10-13T23:32:13.000Z","2017-01-12T22:13:02.000Z","2016-10-19T20:27:33.000Z",true,,3,6,14,1,54,9,4,"CHANGES_REQUESTED","Moar nitpicks and suggestions :)\n","igrigorik"
